"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","target","test","image_start","word_start","Valence","Matchness","exp_condition","screen_id"
"","","","","","psychophysics","182","443509","0.0-9.0-0.0-0.0-0.1-0.120","917","","f","","","","","","","","","","","","","key","f","4.172359026369165","768","428","f","true","3_Stimuli/T_ambi40.png","他人","Image","Word","1000","1150","自我","Mismatch","Formal",""
"","","","","","psychophysics","183","445357","0.0-9.0-0.0-0.0-0.1-0.121","697","","f","","","","","","","","","","","","","key","f","4.166244343891361","768","428","f","true","3_Stimuli/C_ambi40.png","自我","Image","Word","1000","1150","朋友","Mismatch","Formal",""
"","","","","","psychophysics","184","447064","0.0-9.0-0.0-0.0-0.1-0.122","557","","j","","","","","","","","","","","","","key","j","4.166512254901902","768","428","f","false","3_Stimuli/S_ambi40.png","朋友","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","185","448749","0.0-9.0-0.0-0.0-0.1-0.123","534","","j","","","","","","","","","","","","","key","j","4.165960297766707","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Image","Word","1000","1150","他人","Match","Formal",""
"","","","","","psychophysics","186","450420","0.0-9.0-0.0-0.0-0.1-0.124","519","","f","","","","","","","","","","","","","key","f","4.166442499999976","768","428","j","false","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","187","452078","0.0-9.0-0.0-0.0-0.1-0.125","505","","j","","","","","","","","","","","","","key","j","4.166000000000005","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","188","453861","0.0-9.0-0.0-0.0-0.1-0.126","632","","f","","","","","","","","","","","","","key","f","4.166093676815036","768","428","j","false","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","189","455664","0.0-9.0-0.0-0.0-0.1-0.127","651","","f","","","","","","","","","","","","","key","f","4.16633101851861","768","428","f","true","3_Stimuli/C_ambi40.png","自我","Word","Image","1150","1000","朋友","Mismatch","Formal",""
"","","","","","psychophysics","190","457557","0.0-9.0-0.0-0.0-0.1-0.128","739","","f","","","","","","","","","","","","","key","f","4.166094922737263","768","428","f","true","3_Stimuli/T_ambi40.png","他人","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","191","459240","0.0-9.0-0.0-0.0-0.1-0.129","531","","j","","","","","","","","","","","","","key","j","4.1661836228288065","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","192","460896","0.0-9.0-0.0-0.0-0.1-0.130","505","","j","","","","","","","","","","","","","key","j","4.187248101265794","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","193","462650","0.0-9.0-0.0-0.0-0.1-0.131","600","","f","","","","","","","","","","","","","key","f","4.166140811455876","768","428","f","true","3_Stimuli/S_ambi40.png","自我","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","194","464732","0.0-9.0-0.0-0.0-0.1-0.132","932","","f","","","","","","","","","","","","","key","f","4.16598393574292","768","428","f","true","3_Stimuli/T_ambi40.png","朋友","Image","Word","1000","1150","自我","Mismatch","Formal",""
"","","","","","psychophysics","195","466452","0.0-9.0-0.0-0.0-0.1-0.133","569","","j","","","","","","","","","","","","","key","j","4.16613381995138","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","196","468288","0.0-9.0-0.0-0.0-0.1-0.134","685","","f","","","","","","","","","","","","","key","f","4.166095454545575","768","428","f","true","3_Stimuli/S_ambi40.png","自我","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","197","470012","0.0-9.0-0.0-0.0-0.1-0.135","572","","j","","","","","","","","","","","","","key","j","4.166135593220343","768","428","f","false","3_Stimuli/C_ambi40.png","他人","Image","Word","1000","1150","朋友","Mismatch","Formal",""
"","","","","","psychophysics","198","472304","0.0-9.0-0.0-0.0-0.1-0.136","1139","","f","","","","","","","","","","","","","key","f","4.166102003642991","768","428","f","true","3_Stimuli/C_ambi40.png","他人","Word","Image","1150","1000","朋友","Mismatch","Formal",""
"","","","","","psychophysics","199","474261","0.0-9.0-0.0-0.0-0.1-0.137","804","","f","","","","","","","","","","","","","key","f","4.166157782516022","768","428","j","false","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","200","476316","0.0-9.0-0.0-0.0-0.1-0.138","902","","f","","","","","","","","","","","","","key","f","4.16621341463415","768","428","f","true","3_Stimuli/S_ambi40.png","朋友","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","201","478184","0.0-9.0-0.0-0.0-0.1-0.139","715","","f","","","","","","","","","","","","","key","f","4.166098654708557","768","428","f","true","3_Stimuli/T_ambi40.png","朋友","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","202","479844","0.0-9.0-0.0-0.0-0.1-0.140","509","","j","","","","","","","","","","","","","key","j","4.16594723618081","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Image","Word","1000","1150","自我","Match","Formal",""
"","","","","","psychophysics","203","481612","0.0-9.0-0.0-0.0-0.1-0.141","614","","j","","","","","","","","","","","","","key","j","4.166222222222166","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Image","Word","1000","1150","他人","Match","Formal",""
"","","","","","psychophysics","204","483448","0.0-9.0-0.0-0.0-0.1-0.142","685","","f","","","","","","","","","","","","","key","f","4.1660613636364525","768","428","j","false","3_Stimuli/T_ambi40.png","自我","Image","Word","1000","1150","自我","Match","Formal",""
"","","","","","psychophysics","205","485102","0.0-9.0-0.0-0.0-0.1-0.143","501","","j","","","","","","","","","","","","","key","j","4.166189393939361","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","206","486948","0.0-9.0-0.0-0.0-0.1-0.144","693","","j","","","","","","","","","","","","","key","j","4.166228506787326","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Image","Word","1000","1150","他人","Match","Formal",""
"","","","","","psychophysics","207","488764","0.0-9.0-0.0-0.0-0.1-0.145","664","","j","","","","","","","","","","","","","key","j","4.166172413793045","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","208","490460","0.0-9.0-0.0-0.0-0.1-0.146","543","","f","","","","","","","","","","","","","key","f","4.166125615763511","768","428","f","true","3_Stimuli/C_ambi40.png","他人","Word","Image","1150","1000","朋友","Mismatch","Formal",""
"","","","","","psychophysics","209","492077","0.0-9.0-0.0-0.0-0.1-0.147","465","","j","","","","","","","","","","","","","key","j","4.166382428940604","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","210","493885","0.0-9.0-0.0-0.0-0.1-0.148","656","","j","","","","","","","","","","","","","key","j","4.166090069283967","768","428","f","false","3_Stimuli/S_ambi40.png","自我","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","211","495610","0.0-9.0-0.0-0.0-0.1-0.149","573","","j","","","","","","","","","","","","","key","j","4.166053268765031","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","212","497312","0.0-9.0-0.0-0.0-0.1-0.150","550","","j","","","","","","","","","","","","","key","j","4.166226600985108","768","428","f","false","3_Stimuli/C_ambi40.png","他人","Image","Word","1000","1150","朋友","Mismatch","Formal",""
"","","","","","psychophysics","213","499088","0.0-9.0-0.0-0.0-0.1-0.151","625","","j","","","","","","","","","","","","","key","j","4.166225882352959","768","428","f","false","3_Stimuli/T_ambi40.png","朋友","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","214","500964","0.0-9.0-0.0-0.0-0.1-0.152","723","","f","","","","","","","","","","","","","key","f","4.166084632516672","768","428","f","true","3_Stimuli/C_ambi40.png","自我","Word","Image","1150","1000","朋友","Mismatch","Formal",""
"","","","","","psychophysics","215","502888","0.0-9.0-0.0-0.0-0.1-0.153","773","","f","","","","","","","","","","","","","key","f","4.165830802602982","768","428","f","true","3_Stimuli/S_ambi40.png","朋友","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","216","504892","0.0-9.0-0.0-0.0-0.1-0.154","852","","f","","","","","","","","","","","","","key","f","4.166081250000086","768","428","f","true","3_Stimuli/T_ambi40.png","他人","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","217","506597","0.0-9.0-0.0-0.0-0.1-0.155","553","","j","","","","","","","","","","","","","key","j","4.166227941176461","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","218","508550","0.0-9.0-0.0-0.0-0.1-0.156","802","","f","","","","","","","","","","","","","key","f","4.16584582441116","768","428","f","true","3_Stimuli/C_ambi40.png","自我","Image","Word","1000","1150","朋友","Mismatch","Formal",""
"","","","","","psychophysics","219","510508","0.0-9.0-0.0-0.0-0.1-0.157","806","","f","","","","","","","","","","","","","key","f","4.1660746268656","768","428","f","true","3_Stimuli/S_ambi40.png","自我","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","220","512209","0.0-9.0-0.0-0.0-0.1-0.158","549","","f","","","","","","","","","","","","","key","f","4.166154791154791","768","428","j","false","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","221","513972","0.0-9.0-0.0-0.0-0.1-0.159","612","","j","","","","","","","","","","","","","key","j","4.16599762470311","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","222","515700","0.0-9.0-0.0-0.0-0.1-0.160","574","","j","","","","","","","","","","","","","key","j","4.166307506053263","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Image","Word","1000","1150","自我","Match","Formal",""
"","","","","","psychophysics","223","517333","0.0-9.0-0.0-0.0-0.1-0.161","483","","j","","","","","","","","","","","","","key","j","4.1659102564102986","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","224","518949","0.0-9.0-0.0-0.0-0.1-0.162","465","","j","","","","","","","","","","","","","key","j","4.166103626942953","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Image","Word","1000","1150","自我","Match","Formal",""
"","","","","","psychophysics","225","520776","0.0-9.0-0.0-0.0-0.1-0.163","676","","f","","","","","","","","","","","","","key","f","4.175604118993138","768","428","f","true","3_Stimuli/T_ambi40.png","他人","Image","Word","1000","1150","自我","Mismatch","Formal",""
"","","","","","psychophysics","226","522636","0.0-9.0-0.0-0.0-0.1-0.164","708","","j","","","","","","","","","","","","","key","j","4.1660988764044715","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Image","Word","1000","1150","他人","Match","Formal",""
"","","","","","psychophysics","227","524620","0.0-9.0-0.0-0.0-0.1-0.165","833","","f","","","","","","","","","","","","","key","f","4.165997890295277","768","428","f","true","3_Stimuli/S_ambi40.png","朋友","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","228","526340","0.0-9.0-0.0-0.0-0.1-0.166","569","","j","","","","","","","","","","","","","key","j","4.166284671532831","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","229","528294","0.0-9.0-0.0-0.0-0.1-0.167","803","","f","","","","","","","","","","","","","key","f","4.1660769230770205","768","428","f","true","3_Stimuli/T_ambi40.png","朋友","Image","Word","1000","1150","自我","Mismatch","Formal",""
"","","","","","psychophysics","230","529968","0.0-9.0-0.0-0.0-0.1-0.168","523","","j","","","","","","","","","","","","","key","j","4.166132499999949","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Image","Word","1000","1150","他人","Match","Formal",""
"","","","","","psychophysics","231","531809","0.0-9.0-0.0-0.0-0.1-0.169","689","","f","","","","","","","","","","","","","key","f","4.165927437641721","768","428","f","true","3_Stimuli/S_ambi40.png","朋友","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","232","533700","0.0-9.0-0.0-0.0-0.1-0.170","739","","f","","","","","","","","","","","","","key","f","4.166161147902759","768","428","f","true","3_Stimuli/S_ambi40.png","自我","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","233","535592","0.0-9.0-0.0-0.0-0.1-0.171","739","","f","","","","","","","","","","","","","key","f","4.166231788079374","768","428","f","true","3_Stimuli/T_ambi40.png","他人","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","234","537272","0.0-9.0-0.0-0.0-0.1-0.172","528","","j","","","","","","","","","","","","","key","j","4.1660323383084465","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","235","539105","0.0-9.0-0.0-0.0-0.1-0.173","682","","f","","","","","","","","","","","","","key","f","4.165970319634852","768","428","f","true","3_Stimuli/C_ambi40.png","他人","Word","Image","1150","1000","朋友","Mismatch","Formal",""
"","","","","","psychophysics","236","540984","0.0-9.0-0.0-0.0-0.1-0.174","728","","f","","","","","","","","","","","","","key","f","4.166024498886507","768","428","f","true","3_Stimuli/C_ambi40.png","自我","Image","Word","1000","1150","朋友","Mismatch","Formal",""
"","","","","","psychophysics","237","542712","0.0-9.0-0.0-0.0-0.1-0.175","577","","j","","","","","","","","","","","","","key","j","4.1661355932202015","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","238","544752","0.0-9.0-0.0-0.0-0.1-0.176","888","","f","","","","","","","","","","","","","key","f","4.166006134969376","768","428","f","true","3_Stimuli/T_ambi40.png","他人","Image","Word","1000","1150","自我","Mismatch","Formal",""
"","","","","","psychophysics","239","546488","0.0-9.0-0.0-0.0-0.1-0.177","582","","j","","","","","","","","","","","","","key","j","4.1660385542170495","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Image","Word","1000","1150","自我","Match","Formal",""
"","","","","","psychophysics","240","548300","0.0-9.0-0.0-0.0-0.1-0.178","661","","f","","","","","","","","","","","","","key","f","4.166263279445657","768","428","f","true","3_Stimuli/S_ambi40.png","自我","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","241","549902","0.0-9.0-0.0-0.0-0.1-0.179","451","","j","","","","","","","","","","","","","key","j","4.166187989555892","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","242","551784","0.0-9.0-0.0-0.0-0.1-0.180","729","","j","","","","","","","","","","","","","key","j","4.166079999999816","768","428","f","false","3_Stimuli/C_ambi40.png","自我","Word","Image","1150","1000","朋友","Mismatch","Formal",""
"","","","","","psychophysics","243","553788","0.0-9.0-0.0-0.0-0.1-0.181","850","","f","","","","","","","","","","","","","key","f","4.166083333333275","768","428","j","false","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","244","555664","0.0-9.0-0.0-0.0-0.1-0.182","722","","f","","","","","","","","","","","","","key","f","4.166211581291924","768","428","f","true","3_Stimuli/S_ambi40.png","朋友","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","245","557352","0.0-9.0-0.0-0.0-0.1-0.183","537","","j","","","","","","","","","","","","","key","j","4.165928217821575","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","246","559536","0.0-9.0-0.0-0.0-0.1-0.184","1032","","j","","","","","","","","","","","","","key","j","4.16487762906293","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","247","561434","0.0-9.0-0.0-0.0-0.1-0.185","747","","j","","","","","","","","","","","","","key","j","4.166193832599226","768","428","f","false","3_Stimuli/T_ambi40.png","朋友","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","248","563272","0.0-9.0-0.0-0.0-0.1-0.186","686","","j","","","","","","","","","","","","","key","j","4.165963636363581","768","428","f","false","3_Stimuli/T_ambi40.png","朋友","Image","Word","1000","1150","自我","Mismatch","Formal",""
"","","","","","psychophysics","249","565192","0.0-9.0-0.0-0.0-0.1-0.187","768","","f","","","","","","","","","","","","","key","f","4.16618260869569","768","428","f","true","3_Stimuli/C_ambi40.png","他人","Image","Word","1000","1150","朋友","Mismatch","Formal",""
"","","","","","psychophysics","250","566892","0.0-9.0-0.0-0.0-0.1-0.188","548","","j","","","","","","","","","","","","","key","j","4.166226044225996","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","251","568816","0.0-9.0-0.0-0.0-0.1-0.189","772","","j","","","","","","","","","","","","","key","j","4.166140997830582","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Image","Word","1000","1150","他人","Match","Formal",""
"","","","","","psychophysics","252","570564","0.0-9.0-0.0-0.0-0.1-0.190","595","","j","","","","","","","","","","","","","key","j","4.165337320574243","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","253","572085","0.0-9.0-0.0-0.0-0.1-0.191","371","","j","","","","","","","","","","","","","key","j","4.165964187327811","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Image","Word","1000","1150","自我","Match","Formal",""
"","","","","","psychophysics","254","573672","0.0-9.0-0.0-0.0-0.1-0.192","433","","j","","","","","","","","","","","","","key","j","4.166110817941967","768","428","f","false","3_Stimuli/T_ambi40.png","他人","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","255","575099","0.0-9.0-0.0-0.0-0.1-0.193","273","","j","","","","","","","","","","","","","key","j","4.166228739002957","768","428","f","false","3_Stimuli/S_ambi40.png","自我","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","256","577207","0.0-9.0-0.0-0.0-0.1-0.194","956","","j","","","","","","","","","","","","","key","j","4.166158415841418","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Image","Word","1000","1150","自我","Match","Formal",""
"","","","","","psychophysics","257","579007","0.0-9.0-0.0-0.0-0.1-0.195","648","","j","","","","","","","","","","","","","key","j","4.165990719257577","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","258","580780","0.0-9.0-0.0-0.0-0.1-0.196","621","","f","","","","","","","","","","","","","key","f","4.17620094562633","768","428","f","true","3_Stimuli/C_ambi40.png","他人","Word","Image","1150","1000","朋友","Mismatch","Formal",""
"","","","","","psychophysics","259","582621","0.0-9.0-0.0-0.0-0.1-0.197","689","","f","","","","","","","","","","","","","key","f","4.166029545454711","768","428","f","true","3_Stimuli/S_ambi40.png","朋友","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","260","584472","0.0-9.0-0.0-0.0-0.1-0.198","697","","f","","","","","","","","","","","","","key","f","4.166135440180582","768","428","f","true","3_Stimuli/C_ambi40.png","自我","Word","Image","1150","1000","朋友","Mismatch","Formal",""
"","","","","","psychophysics","261","586264","0.0-9.0-0.0-0.0-0.1-0.199","639","","f","","","","","","","","","","","","","key","f","4.166160839160965","768","428","f","true","3_Stimuli/C_ambi40.png","自我","Image","Word","1000","1150","朋友","Mismatch","Formal",""
"","","","","","psychophysics","262","587981","0.0-9.0-0.0-0.0-0.1-0.200","565","","j","","","","","","","","","","","","","key","j","4.166070559610717","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","263","589751","0.0-9.0-0.0-0.0-0.1-0.201","618","","j","","","","","","","","","","","","","key","j","4.166075471698038","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","264","591527","0.0-9.0-0.0-0.0-0.1-0.202","624","","j","","","","","","","","","","","","","key","j","4.166082352941089","768","428","f","false","3_Stimuli/T_ambi40.png","朋友","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","265","593197","0.0-9.0-0.0-0.0-0.1-0.203","516","","j","","","","","","","","","","","","","key","j","4.166112781954838","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Image","Word","1000","1150","他人","Match","Formal",""
"","","","","","psychophysics","266","595016","0.0-9.0-0.0-0.0-0.1-0.204","668","","j","","","","","","","","","","","","","key","j","4.1659356321839764","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","267","596755","0.0-9.0-0.0-0.0-0.1-0.205","588","","j","","","","","","","","","","","","","key","j","4.166079326922884","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","268","598751","0.0-9.0-0.0-0.0-0.1-0.206","845","","f","","","","","","","","","","","","","key","f","4.166090146750475","768","428","f","true","3_Stimuli/T_ambi40.png","他人","Image","Word","1000","1150","自我","Mismatch","Formal",""
"","","","","","psychophysics","269","600473","0.0-9.0-0.0-0.0-0.1-0.207","571","","j","","","","","","","","","","","","","key","j","4.16626213592233","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Image","Word","1000","1150","自我","Match","Formal",""
"","","","","","psychophysics","270","602091","0.0-9.0-0.0-0.0-0.1-0.208","465","","j","","","","","","","","","","","","","key","j","4.166178294573609","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Image","Word","1000","1150","他人","Match","Formal",""
"","","","","","psychophysics","271","603850","0.0-9.0-0.0-0.0-0.1-0.209","606","","f","","","","","","","","","","","","","key","f","4.166097387173457","768","428","f","true","3_Stimuli/S_ambi40.png","朋友","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","272","605408","0.0-9.0-0.0-0.0-0.1-0.210","407","","j","","","","","","","","","","","","","key","j","4.1662876344084365","768","428","f","false","3_Stimuli/S_ambi40.png","自我","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","273","607236","0.0-9.0-0.0-0.0-0.1-0.211","676","","j","","","","","","","","","","","","","key","j","4.166102739726087","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","274","609140","0.0-9.0-0.0-0.0-0.1-0.212","752","","f","","","","","","","","","","","","","key","f","4.166201754386093","768","428","j","false","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","275","610975","0.0-9.0-0.0-0.0-0.1-0.213","683","","f","","","","","","","","","","","","","key","f","4.1661230068336135","768","428","f","true","3_Stimuli/C_ambi40.png","他人","Image","Word","1000","1150","朋友","Mismatch","Formal",""
"","","","","","psychophysics","276","612783","0.0-9.0-0.0-0.0-0.1-0.214","654","","f","","","","","","","","","","","","","key","f","4.166259259259311","768","428","f","true","3_Stimuli/T_ambi40.png","朋友","Image","Word","1000","1150","自我","Mismatch","Formal",""
"","","","","","psychophysics","277","614381","0.0-9.0-0.0-0.0-0.1-0.215","444","","j","","","","","","","","","","","","","key","j","4.166070680628306","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","278","616055","0.0-9.0-0.0-0.0-0.1-0.216","522","","j","","","","","","","","","","","","","key","j","4.166239401496287","768","428","f","false","3_Stimuli/T_ambi40.png","朋友","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","279","617896","0.0-9.0-0.0-0.0-0.1-0.217","688","","f","","","","","","","","","","","","","key","f","4.165922902494377","768","428","f","true","3_Stimuli/S_ambi40.png","自我","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","280","619584","0.0-9.0-0.0-0.0-0.1-0.218","535","","j","","","","","","","","","","","","","key","j","4.165982673267401","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","281","621243","0.0-9.0-0.0-0.0-0.1-0.219","507","","j","","","","","","","","","","","","","key","j","4.166100755667605","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Image","Word","1000","1150","他人","Match","Formal",""
"","","","","","psychophysics","282","622908","0.0-9.0-0.0-0.0-0.1-0.220","513","","j","","","","","","","","","","","","","key","j","4.165904761904753","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","283","624598","0.0-9.0-0.0-0.0-0.1-0.221","537","","j","","","","","","","","","","","","","key","j","4.166403465346712","768","428","f","false","3_Stimuli/C_ambi40.png","自我","Word","Image","1150","1000","朋友","Mismatch","Formal",""
"","","","","","psychophysics","284","626243","0.0-9.0-0.0-0.0-0.1-0.222","495","","j","","","","","","","","","","","","","key","j","4.166073791348878","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","285","627867","0.0-9.0-0.0-0.0-0.1-0.223","473","","j","","","","","","","","","","","","","key","j","4.1660850515463705","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","286","629651","0.0-9.0-0.0-0.0-0.1-0.224","633","","j","","","","","","","","","","","","","key","j","4.16609133489455","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","287","631607","0.0-9.0-0.0-0.0-0.1-0.225","806","","j","","","","","","","","","","","","","key","j","4.166117521367557","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","288","633415","0.0-9.0-0.0-0.0-0.1-0.226","656","","f","","","","","","","","","","","","","key","f","4.166094688221696","768","428","f","true","3_Stimuli/T_ambi40.png","朋友","Image","Word","1000","1150","自我","Mismatch","Formal",""
"","","","","","psychophysics","289","635212","0.0-9.0-0.0-0.0-0.1-0.227","646","","j","","","","","","","","","","","","","key","j","4.166281395348677","768","428","f","false","3_Stimuli/S_ambi40.png","朋友","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","290","637187","0.0-9.0-0.0-0.0-0.1-0.228","824","","f","","","","","","","","","","","","","key","f","4.166101694915057","768","428","f","true","3_Stimuli/S_ambi40.png","自我","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","291","639011","0.0-9.0-0.0-0.0-0.1-0.229","673","","j","","","","","","","","","","","","","key","j","4.165933638444017","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Image","Word","1000","1150","自我","Match","Formal",""
"","","","","","psychophysics","292","640691","0.0-9.0-0.0-0.0-0.1-0.230","529","","j","","","","","","","","","","","","","key","j","4.1869200000001","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
